teacher_id,title,author,genres,description,reading_level,number_in,number_out
9a237f7c6bbd539586f27b43d87183e5,The Secrets of Droon: The Great Ice Battle (Book 5),Tony Abbott,"{""Fantasy""}",Description of book goes here.,N,2,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of Droon: The Hidden Stairs and the Magic Carpet (Book 1),Tony Abbott,"{""Fantasy""}",Description of book goes here.,N,2,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of Droon: The Sleeping Giant of Goll (Book 6),Tony Abbott,"{""Fantasy""}",Description of book goes here.,N,1,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of Droon: Under the Serpent Sea (Book 12),Tony Abbott,"{""Fantasy""}",Description of book goes here.,N,1,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of the Immortal Nicholas Flamel: The Alchemyst (Book 1),Michael Scott,"{""Fantasy""}",Description of book goes here.,X,2,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of the Immortal Nicholas Flamel: The Magician (Book 2),Michael Scott,"{""Fantasy""}",Description of book goes here.,X,3,0
9a237f7c6bbd539586f27b43d87183e5,The Secrets of the Immortal Nicholas Flamel: The Sorceress (Book 3),Michael Scott,"{""Fantasy""}",Description of book goes here.,X,2,0
9a237f7c6bbd539586f27b43d87183e5,The Shadow Children Sequence: Among the Betrayed (Book 3),Margaret Peterson Haddix,"{""Science Fiction/Dystopian""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Shiver Series: Linger (Book 3),Maggie Stiefvater,"{""Fantasy""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Slated Trilogy: Fractured (Book 2),Teri Terry,"{""Science Fiction""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The SpiderWick Chronicles: The Field Guide (Book 1),Tony Diterlizzi & Holly Black,"{""Fantasy""}",Description of book goes here.,Y,1,0
9a237f7c6bbd539586f27b43d87183e5,The Summer of the Swans,Betsy Byars,"{""Adventure""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,The Supernaturalist,Eoin Colfer,"{""Science Fiction""}",Description of book goes here.,W,1,0
9a237f7c6bbd539586f27b43d87183e5,The Tail of Emily Windsnap,Liz Kessler,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,The Tale of Despereaux,Kate Dicamillo,"{""Adventure""}",Description of book goes here.,U,3,0
9a237f7c6bbd539586f27b43d87183e5,The Terrible Two Get Worse (Book 2),Jory John & Mac Barnett,"{""Humor""}",Description of book goes here.,LMN,1,0
9a237f7c6bbd539586f27b43d87183e5,The Thief Lord,Cornelia Funke,"{""Fantasy""}",Description of book goes here.,V,2,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: 2095 (Book 5),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,3,0
9a237f7c6bbd539586f27b43d87183e5,"The Time Warp Trio: Hey Kid, Want To Buy A Bridge? (Book 11)",Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: It's All Greek To Me (Book 8),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,3,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Knights of the Kitchen Table (Book 1),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Me Oh Maya (Book 13),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Not-So-Jolly Roger (Book 2),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,2,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Sam Samurai (Book 10),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,"The Time Warp Trio: See You Later, Gladiator (Book 9)",Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,2,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Summer Reading Is Killing Me! (Book 7),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,2,0
9a237f7c6bbd539586f27b43d87183e5,"The Time Warp Trio: The Good, the Bad, and the Goofy (Book 3)",Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,3,0
9a237f7c6bbd539586f27b43d87183e5,"The Time Warp Trio: Tut, Tut (Book 6)",Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,2,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Vilking It And Liking It (Book 12),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,The Time Warp Trio: Your Mother Was a Neanderthal (Book 4),Jon Scieszka,"{""Adventure/Humor""}",Description of book goes here.,P,1,0
9a237f7c6bbd539586f27b43d87183e5,The Trumpeter of Krakow,Eric P. Kelly,"{""Historical Fiction""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Twilight Saga: Breaking Dawn (Book 4),Stephenie Meyer,"{""Romance/Fantasy""}",Description of book goes here.,RST,1,0
9a237f7c6bbd539586f27b43d87183e5,The Twilight Saga: Eclipse (Book 3),Stephenie Meyer,"{""Romance/Fantasy""}",Description of book goes here.,RST,1,0
9a237f7c6bbd539586f27b43d87183e5,The Twilight Saga: New Moon (Book 2),Stephenie Meyer,"{""Romance/Fantasy""}",Description of book goes here.,RST,1,0
9a237f7c6bbd539586f27b43d87183e5,The Twits,Roald Dahl,"{""Fantasy/Humor""}",Description of book goes here.,S,3,0
9a237f7c6bbd539586f27b43d87183e5,The Uglies Series: Extras (Book 4),Scott Westerfeld,"{""Fantasy/Dystopian""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Uglies Series: Pretties (Book 2),Scott Westerfeld,"{""Fantasy/Dystopian""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Uglies Series: Specials (Book 3),Scott Westerfeld,"{""Fantasy/Dystopian""}",Description of book goes here.,Z,3,0
9a237f7c6bbd539586f27b43d87183e5,The Uglies Series: Uglies (Book 1),Scott Westerfeld,"{""Fantasy/Dystopian""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,The Underland Chronicles: Gregor and the Code of the Claw (Book 5),Suzanne Collins,"{""Fantasy/Mystery""}",Description of book goes here.,V,2,0
9a237f7c6bbd539586f27b43d87183e5,The Underland Chronicles: Gregor and the Curse of Warmbloods (Book 3),Suzanne Collins,"{""Fantasy/Mystery""}",Description of book goes here.,V,1,0
9a237f7c6bbd539586f27b43d87183e5,The Underland Chronicles: Gregor and the Marks of Secret (Book 4),Suzanne Collins,"{""Fantasy/Mystery""}",Description of book goes here.,V,1,0
9a237f7c6bbd539586f27b43d87183e5,The Underland Chronicles: Gregor and the Prophecy of Bane (Book 2),Suzanne Collins,"{""Fantasy/Mystery""}",Description of book goes here.,V,2,0
9a237f7c6bbd539586f27b43d87183e5,The Vicar of Nibbleswicke,Roald Dahl,"{""Fantasy/Humor""}",Description of book goes here.,O,1,0
9a237f7c6bbd539586f27b43d87183e5,The View from Saturday,E.L. Konigsburg,"{""Realistic Fiction""}",Description of book goes here.,U,2,0
9a237f7c6bbd539586f27b43d87183e5,The Walking Dead: Rise of the Governor (Book 1),Robert Kirkman & Jay Bonansinga,"{""Dystopian/Thriller""}",Description of book goes here.,,2,0
9a237f7c6bbd539586f27b43d87183e5,The Wanderer,Sharon Creech,"{""Adventure""}",Description of book goes here.,V,1,0
9a237f7c6bbd539586f27b43d87183e5,The Watsons Go to Birmingham--1963,Christopher Paul Curtis,"{""Historical Fiction""}",Description of book goes here.,U,1,0
9a237f7c6bbd539586f27b43d87183e5,The Westing Game,Ellen Raskin,"{""Mystery""}",Description of book goes here.,V,2,0
9a237f7c6bbd539586f27b43d87183e5,The Wheel of the School,Meindert DeJong,"{""Adventure""}",Description of book goes here.,Y,1,0
9a237f7c6bbd539586f27b43d87183e5,The Wildwood Chronicles: Under Wildwood,Colin Meloy,"{""Adventure/Fantasy""}",Description of book goes here.,UVW,1,0
9a237f7c6bbd539586f27b43d87183e5,The Wind in the Willows,Kenneth Grahame,"{""Classics""}",Description of book goes here.,Q,1,0
9a237f7c6bbd539586f27b43d87183e5,The Witch of Blackbird Pond,Elizabeth George Speare,"{""Historical Fiction""}",Description of book goes here.,W,1,0
9a237f7c6bbd539586f27b43d87183e5,The Witches,Roald Dahl,"{""Fantasy/Humor""}",Description of book goes here.,R,4,0
9a237f7c6bbd539586f27b43d87183e5,The Wright 3,Blue Balliett,"{""Mystery""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,The Year of the Dog,Grace Lin,"{""Realistic Fiction""}",Description of book goes here.,Q,2,0
9a237f7c6bbd539586f27b43d87183e5,The Young Black Stallion,Walter Farley & Steven Farley,"{""Adventure""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,The Zodiac Legacy: The Dragon's Return (Book 2),Stan Lee & Stuart Moore,"{""Fantasy""}",Description of book goes here.,Y,1,0
9a237f7c6bbd539586f27b43d87183e5,"Then Again, Maybe I Won't",Judy Blume,"{""Realistic Fiction""}",Description of book goes here.,T,2,0
9a237f7c6bbd539586f27b43d87183e5,They All Fall Down,Roxanne St. Claire,"{""Mystery/Thriller""}",Description of book goes here.,,2,0
9a237f7c6bbd539586f27b43d87183e5,Thirteen Reasons Why,Jay Asher,"{""Realistic Fiction/Mystery""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,This Side of Wild,Gary Paulson,"{""Realistic Fiction""}",Description of book goes here.,V,1,0
9a237f7c6bbd539586f27b43d87183e5,Three Cups of Tea: One Man's Journey to Change the World... One Child at a Time,Greg Mortenson & David Oliver Relin,"{""Biography""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,Throwing Shadows,E.L. Konigsburg,"{""Short Stories""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,Tiger Eyes,Judy Blume,"{""Realistic Fiction""}",Description of book goes here.,W,1,0
9a237f7c6bbd539586f27b43d87183e5,"Timmy Failure, Mistakes Were Made",Stephan Pastic,"{""Mystery/Humor""}",Description of book goes here.,T,2,0
9a237f7c6bbd539586f27b43d87183e5,Tomorrow When the War Began,John Marsden,"{""Dystopian""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,Tomorrow's Girls: Behind the Gates (Book 1),Eva Gray,"{""Dystopian""}",Description of book goes here.,R,1,0
9a237f7c6bbd539586f27b43d87183e5,Tracker,Gary Paulsen,"{""Adventure""}",Description of book goes here.,W,1,0
9a237f7c6bbd539586f27b43d87183e5,Vampire Academy (Book 1),Richelle Mead,"{""Fantasy""}",Description of book goes here.,OPQ,1,0
9a237f7c6bbd539586f27b43d87183e5,Vampire Academy: Blood Promose (Book 4),Richelle Mead,"{""Fantasy""}",Description of book goes here.,OPQ,1,0
9a237f7c6bbd539586f27b43d87183e5,Vampire Academy: Frostbite (Book 2),Richelle Mead,"{""Fantasy""}",Description of book goes here.,OPQ,1,0
9a237f7c6bbd539586f27b43d87183e5,Vampire Academy: Shadow Kiss (Book 3),Richelle Mead,"{""Fantasy""}",Description of book goes here.,OPQ,1,0
9a237f7c6bbd539586f27b43d87183e5,Vampire Academy: Spirit Bound (Book 5),Richelle Mead,"{""Fantasy""}",Description of book goes here.,OPQ,1,0
9a237f7c6bbd539586f27b43d87183e5,Voices From the Disaster: Titanic,Deborah Hopkinson,"{""Historical Fiction""}",Description of book goes here.,Y,1,0
9a237f7c6bbd539586f27b43d87183e5,Waiting for Normal,Leslie Connor,"{""Realistic Fiction""}",Description of book goes here.,RST,1,0
9a237f7c6bbd539586f27b43d87183e5,Wake Me in Spring,James Preller,"{""Learning to Read/Humor""}",Description of book goes here.,J,1,0
9a237f7c6bbd539586f27b43d87183e5,Walk Two Moons,Sharon Creech,"{""Realistic Fiction""}",Description of book goes here.,W,5,0
9a237f7c6bbd539586f27b43d87183e5,Warriors Don't Cry: The Searing Memoir of the Battle to Integrate Little Rock's Central High,Melba Pattillo Beals,"{""Memoir""}",Description of book goes here.,X,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: A Dangerous Path (Book 5),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Fire and Ice (Book 2),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Into the Wild (Book 1),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Omen of the Starts: The Last Hope (Book 6),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: Dark River (Book 2),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: Eclipse (Book 4),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: Long Shadows (Book 5),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: Outcast (Book 3),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: Sunrise (Book 6),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Power of Three: The Sight (Book 1),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: Rising Storm (Book 4),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The Darkest Hour (Book 6),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Dawn (Book 3),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,2,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Midnight (Book 1),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Moonrise (Book 2),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Starlight (Book 4),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Sunset (Book 6),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,Warriors: The New Prophesy: Twilight (Book 5),Erin Hunter,"{""Fantasy""}",Description of book goes here.,S,1,0
9a237f7c6bbd539586f27b43d87183e5,"Whales, Dolphins, and Other Marine Mammals",George S. Fichter,"{""Non-Fiction""}",Description of book goes here.,,1,0
9a237f7c6bbd539586f27b43d87183e5,"When Plague Strikes: The Black Death, Smallpox, AIDS",James Cross Giblin,"{""Non-Fiction""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,White Fang,Jack London,"{""Adventure/Classics""}",Description of book goes here.,Y,1,0
9a237f7c6bbd539586f27b43d87183e5,"White Star, Dog on the Titanic",Marty Crisp,"{""Historical Fiction""}",Description of book goes here.,U,1,0
9a237f7c6bbd539586f27b43d87183e5,Who Ran My Underwear Up the Flagpole?,Jerry Spinelli,"{""Realistic Fiction""}",Description of book goes here.,U,1,0
9a237f7c6bbd539586f27b43d87183e5,Witness,Karen Hesse,"{""Historical Fiction/Poetry""}",Description of book goes here.,W,2,0
9a237f7c6bbd539586f27b43d87183e5,Woman Hollering Creek,Sandra Cisneros,"{""Multicultural""}",Description of book goes here.,Z,2,0
9a237f7c6bbd539586f27b43d87183e5,Wonder,R.J. Palacio,"{""Realistic Fiction""}",Description of book goes here.,U,4,0
9a237f7c6bbd539586f27b43d87183e5,Woodsong,Gary Paulson,"{""Adventure""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,Writing Incredibily Short Plays Poems Stories,Norton Gretton,"{""How To/Creative Writing""}",Description of book goes here.,,1,0
9a237f7c6bbd539586f27b43d87183e5,Wuthering Heights,Emily Bronte,"{""Classics""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,"You Want Women to Vote, Lizzie Stanton?",Jean Fritz,"{""Historical Fiction""}",Description of book goes here.,T,1,0
9a237f7c6bbd539586f27b43d87183e5,Young Samurai: The Way of the Dragon,Chris Bradford,"{""Historical Fiction""}",Description of book goes here.,V,1,0
9a237f7c6bbd539586f27b43d87183e5,Zazoo,Richard Mosher,"{""Realistic Fiction""}",Description of book goes here.,Z,1,0
9a237f7c6bbd539586f27b43d87183e5,Zipped,Laura McNeal & Tom McNeal,"{""Mystery""}",Description of book goes here.,RST,1,0
9a237f7c6bbd539586f27b43d87183e5,Zlata's Diary: A Child's Life in Sarajevo,Zlata Filipovic,"{""Autobiography""}",Description of book goes here.,X,1,0
